away_PTS,away_op_PTS,away_AST,away_TRB,away_TOV,away_PF,home_PTS,home_op_PTS,home_AST,home_TRB,home_TOV,home_PF,Date,away,away_PTS,home,home_PTS
0.7786885245901638,0.3795620437956205,0.9677419354838706,0.4583333333333327,0.8260869565217394,0.8636363636363633,0.7377049180327867,0.5693430656934304,0.9516129032258064,0.2916666666666667,0.4347826086956522,0.4318181818181816,Fri Oct 22 2021,San Antonio Spurs,96,Denver Nuggets,102
0.0,0.4671532846715331,0.0483870967741936,0.5,0.5434782608695652,0.8181818181818179,0.4918032786885244,0.0,0.2741935483870971,0.0,0.0,0.2954545454545448,Fri Oct 22 2021,Oklahoma City Thunder,91,Houston Rockets,124
0.9098360655737698,0.7956204379562046,0.8870967741935479,0.4583333333333327,0.7826086956521738,0.4545454545454547,0.6885245901639335,0.2262773722627743,0.3387096774193549,0.2777777777777777,0.4347826086956522,0.3863636363636363,Fri Oct 22 2021,Phoenix Suns,115,Los Angeles Lakers,105
0.2295081967213111,0.8467153284671537,0.0,0.5694444444444444,0.6956521739130435,0.340909090909091,0.040983606557377,0.4379562043795619,0.2903225806451612,0.3194444444444439,0.4347826086956522,0.5,Fri Oct 22 2021,New York Knicks,121,Orlando Magic,96
0.7540983606557378,0.4452554744525553,0.5483870967741936,0.333333333333333,0.5217391304347827,0.340909090909091,0.5081967213114755,0.7956204379562046,0.2903225806451612,0.0416666666666662,0.8695652173913044,0.5681818181818183,Fri Oct 22 2021,Brooklyn Nets,114,Philadelphia 76ers,109
0.8114754098360647,0.7737226277372268,0.0806451612903225,0.5972222222222215,0.5434782608695652,0.6818181818181821,0.5409836065573764,0.1751824817518251,0.2903225806451612,0.1249999999999997,0.5217391304347827,0.6818181818181821,Fri Oct 22 2021,Utah Jazz,110,Sacramento Kings,101
0.6393442622950816,0.2408759124087588,0.5645161290322578,0.2638888888888885,0.4565217391304347,0.340909090909091,0.4016393442622943,0.4525547445255475,0.5,0.1527777777777779,0.7391304347826089,0.7045454545454544,Fri Oct 22 2021,Indiana Pacers,134,Washington Wizards,135
0.090163934426229,0.4160583941605841,0.2580645161290323,0.1388888888888888,0.5000000000000002,0.0,0.6475409836065565,0.4525547445255475,0.3225806451612901,0.0416666666666662,0.8043478260869564,0.7045454545454544,Sat Oct 23 2021,Detroit Pistons,82,Chicago Bulls,97
0.8360655737704918,0.4233576642335763,0.4354838709677422,0.2777777777777777,1.0,0.7272727272727273,0.3360655737704912,0.9124087591240874,0.5322580645161289,0.3055555555555558,0.4565217391304347,1.0,Sat Oct 23 2021,Atlanta Hawks,95,Cleveland Cavaliers,101
0.5163934426229505,0.9197080291970808,0.5806451612903225,0.2361111111111114,0.4130434782608696,0.318181818181818,0.6393442622950816,0.2408759124087588,0.5645161290322578,0.2638888888888885,0.4565217391304347,0.340909090909091,Sat Oct 23 2021,Miami Heat,91,Indiana Pacers,102
0.9754098360655729,0.6058394160583938,0.6612903225806451,1.0,0.7173913043478263,0.4772727272727269,0.3852459016393444,0.7153284671532842,0.3387096774193549,0.2777777777777777,0.6086956521739133,0.7499999999999996,Sat Oct 23 2021,Memphis Grizzlies,120,Los Angeles Clippers,114
0.4590163934426223,0.5766423357664237,0.5,0.4444444444444446,0.5217391304347827,0.5,1.0,0.3576642335766427,0.6129032258064514,0.3055555555555558,0.4782608695652173,0.0227272727272722,Sat Oct 23 2021,New Orleans Pelicans,89,Minnesota Timberwolves,96
0.9098360655737698,0.7956204379562046,0.8870967741935479,0.4583333333333327,0.7826086956521738,0.4545454545454547,0.2049180327868852,0.2262773722627743,0.161290322580645,0.1249999999999997,0.4347826086956522,0.1818181818181812,Sat Oct 23 2021,Phoenix Suns,105,Portland Trail Blazers,134
0.967213114754098,0.4452554744525553,0.3225806451612901,0.6527777777777779,0.6739130434782609,0.840909090909091,0.7786885245901638,0.3795620437956205,0.9677419354838706,0.4583333333333327,0.8260869565217394,0.8636363636363633,Sat Oct 23 2021,Milwaukee Bucks,121,San Antonio Spurs,111
0.3524590163934423,0.9854014598540144,0.2419354838709676,0.1388888888888888,0.8695652173913044,0.5,0.4672131147540985,0.8102189781021902,0.0322580645161294,0.4583333333333327,0.8695652173913044,0.5227272727272723,Sat Oct 23 2021,Dallas Mavericks,103,Toronto Raptors,95
0.9508196721311468,0.2408759124087588,1.0,0.3611111111111111,0.6956521739130435,0.4545454545454547,0.7540983606557378,0.4452554744525553,0.5483870967741936,0.333333333333333,0.5217391304347827,0.340909090909091,Sun Oct 24 2021,Charlotte Hornets,111,Brooklyn Nets,95
0.6639344262295076,1.0,0.4677419354838711,0.5694444444444444,0.6304347826086958,0.7727272727272727,0.4918032786885244,0.0,0.2741935483870971,0.0,0.0,0.2954545454545448,Sun Oct 24 2021,Boston Celtics,107,Houston Rockets,97
0.9754098360655729,0.6058394160583938,0.6612903225806451,1.0,0.7173913043478263,0.4772727272727269,0.6885245901639335,0.2262773722627743,0.3387096774193549,0.2777777777777777,0.4347826086956522,0.3863636363636363,Sun Oct 24 2021,Memphis Grizzlies,118,Los Angeles Lakers,121
0.040983606557377,0.4379562043795619,0.2903225806451612,0.3194444444444439,0.4347826086956522,0.5,0.2295081967213111,0.8467153284671537,0.0,0.5694444444444444,0.6956521739130435,0.340909090909091,Sun Oct 24 2021,Orlando Magic,110,New York Knicks,104
0.5081967213114755,0.7956204379562046,0.2903225806451612,0.0416666666666662,0.8695652173913044,0.5681818181818183,0.0,0.4671532846715331,0.0483870967741936,0.5,0.5434782608695652,0.8181818181818179,Sun Oct 24 2021,Philadelphia 76ers,115,Oklahoma City Thunder,103
0.5983606557377046,0.927007299270073,0.8387096774193549,0.4861111111111109,0.3478260869565217,0.2045454545454542,0.5409836065573764,0.1751824817518251,0.2903225806451612,0.1249999999999997,0.5217391304347827,0.6818181818181821,Sun Oct 24 2021,Golden State Warriors,119,Sacramento Kings,107
0.090163934426229,0.4160583941605841,0.2580645161290323,0.1388888888888888,0.5000000000000002,0.0,0.8360655737704918,0.4233576642335763,0.4354838709677422,0.2777777777777777,1.0,0.7272727272727273,Mon Oct 25 2021,Detroit Pistons,104,Atlanta Hawks,122
0.4016393442622943,0.4525547445255475,0.5,0.1527777777777779,0.7391304347826089,0.7045454545454544,0.7540983606557378,0.4452554744525553,0.5483870967741936,0.333333333333333,0.5217391304347827,0.340909090909091,Mon Oct 25 2021,Washington Wizards,90,Brooklyn Nets,104
0.6639344262295076,1.0,0.4677419354838711,0.5694444444444444,0.6304347826086958,0.7727272727272727,0.9508196721311468,0.2408759124087588,1.0,0.3611111111111111,0.6956521739130435,0.4545454545454547,Mon Oct 25 2021,Boston Celtics,140,Charlotte Hornets,129
0.3360655737704912,0.9124087591240874,0.5322580645161289,0.3055555555555558,0.4565217391304347,1.0,0.7377049180327867,0.5693430656934304,0.9516129032258064,0.2916666666666667,0.4347826086956522,0.4318181818181816,Mon Oct 25 2021,Cleveland Cavaliers,99,Denver Nuggets,87
0.967213114754098,0.4452554744525553,0.3225806451612901,0.6527777777777779,0.6739130434782609,0.840909090909091,0.6393442622950816,0.2408759124087588,0.5645161290322578,0.2638888888888885,0.4565217391304347,0.340909090909091,Mon Oct 25 2021,Milwaukee Bucks,119,Indiana Pacers,109
0.2049180327868852,0.2262773722627743,0.161290322580645,0.1249999999999997,0.4347826086956522,0.1818181818181812,0.3852459016393444,0.7153284671532842,0.3387096774193549,0.2777777777777777,0.6086956521739133,0.7499999999999996,Mon Oct 25 2021,Portland Trail Blazers,86,Los Angeles Clippers,116
0.040983606557377,0.4379562043795619,0.2903225806451612,0.3194444444444439,0.4347826086956522,0.5,0.5163934426229505,0.9197080291970808,0.5806451612903225,0.2361111111111114,0.4130434782608696,0.318181818181818,Mon Oct 25 2021,Orlando Magic,90,Miami Heat,107
0.4590163934426223,0.5766423357664237,0.5,0.4444444444444446,0.5217391304347827,0.5,1.0,0.3576642335766427,0.6129032258064514,0.3055555555555558,0.4782608695652173,0.0227272727272722,Mon Oct 25 2021,New Orleans Pelicans,107,Minnesota Timberwolves,98
0.6475409836065565,0.4525547445255475,0.3225806451612901,0.0416666666666662,0.8043478260869564,0.7045454545454544,0.4672131147540985,0.8102189781021902,0.0322580645161294,0.4583333333333327,0.8695652173913044,0.5227272727272723,Mon Oct 25 2021,Chicago Bulls,111,Toronto Raptors,108
0.4918032786885244,0.0,0.2741935483870971,0.0,0.0,0.2954545454545448,0.3524590163934423,0.9854014598540144,0.2419354838709676,0.1388888888888888,0.8695652173913044,0.5,Tue Oct 26 2021,Houston Rockets,106,Dallas Mavericks,116
0.5081967213114755,0.7956204379562046,0.2903225806451612,0.0416666666666662,0.8695652173913044,0.5681818181818183,0.2295081967213111,0.8467153284671537,0.0,0.5694444444444444,0.6956521739130435,0.340909090909091,Tue Oct 26 2021,Philadelphia 76ers,99,New York Knicks,112
0.5983606557377046,0.927007299270073,0.8387096774193549,0.4861111111111109,0.3478260869565217,0.2045454545454542,0.0,0.4671532846715331,0.0483870967741936,0.5,0.5434782608695652,0.8181818181818179,Tue Oct 26 2021,Golden State Warriors,106,Oklahoma City Thunder,98
0.6885245901639335,0.2262773722627743,0.3387096774193549,0.2777777777777777,0.4347826086956522,0.3863636363636363,0.7786885245901638,0.3795620437956205,0.9677419354838706,0.4583333333333327,0.8260869565217394,0.8636363636363633,Tue Oct 26 2021,Los Angeles Lakers,125,San Antonio Spurs,121
0.7377049180327867,0.5693430656934304,0.9516129032258064,0.2916666666666667,0.4347826086956522,0.4318181818181816,0.8114754098360647,0.7737226277372268,0.0806451612903225,0.5972222222222215,0.5434782608695652,0.6818181818181821,Tue Oct 26 2021,Denver Nuggets,110,Utah Jazz,122
0.4016393442622943,0.4525547445255475,0.5,0.1527777777777779,0.7391304347826089,0.7045454545454544,0.6639344262295076,1.0,0.4677419354838711,0.5694444444444444,0.6304347826086958,0.7727272727272727,Wed Oct 27 2021,Washington Wizards,116,Boston Celtics,107
0.5163934426229505,0.9197080291970808,0.5806451612903225,0.2361111111111114,0.4130434782608696,0.318181818181818,0.7540983606557378,0.4452554744525553,0.5483870967741936,0.333333333333333,0.5217391304347827,0.340909090909091,Wed Oct 27 2021,Miami Heat,106,Brooklyn Nets,93
0.3360655737704912,0.9124087591240874,0.5322580645161289,0.3055555555555558,0.4565217391304347,1.0,0.3852459016393444,0.7153284671532842,0.3387096774193549,0.2777777777777777,0.6086956521739133,0.7499999999999996,Wed Oct 27 2021,Cleveland Cavaliers,92,Los Angeles Clippers,79
1.0,0.3576642335766427,0.6129032258064514,0.3055555555555558,0.4782608695652173,0.0227272727272722,0.967213114754098,0.4452554744525553,0.3225806451612901,0.6527777777777779,0.6739130434782609,0.840909090909091,Wed Oct 27 2021,Minnesota Timberwolves,113,Milwaukee Bucks,108
0.8360655737704918,0.4233576642335763,0.4354838709677422,0.2777777777777777,1.0,0.7272727272727273,0.4590163934426223,0.5766423357664237,0.5,0.4444444444444446,0.5217391304347827,0.5,Wed Oct 27 2021,Atlanta Hawks,102,New Orleans Pelicans,99
0.6885245901639335,0.2262773722627743,0.3387096774193549,0.2777777777777777,0.4347826086956522,0.3863636363636363,0.0,0.4671532846715331,0.0483870967741936,0.5,0.5434782608695652,0.8181818181818179,Wed Oct 27 2021,Los Angeles Lakers,115,Oklahoma City Thunder,123
0.9508196721311468,0.2408759124087588,1.0,0.3611111111111111,0.6956521739130435,0.4545454545454547,0.040983606557377,0.4379562043795619,0.2903225806451612,0.3194444444444439,0.4347826086956522,0.5,Wed Oct 27 2021,Charlotte Hornets,120,Orlando Magic,111
0.5409836065573764,0.1751824817518251,0.2903225806451612,0.1249999999999997,0.5217391304347827,0.6818181818181821,0.9098360655737698,0.7956204379562046,0.8870967741935479,0.4583333333333327,0.7826086956521738,0.4545454545454547,Wed Oct 27 2021,Sacramento Kings,110,Phoenix Suns,107
0.9754098360655729,0.6058394160583938,0.6612903225806451,1.0,0.7173913043478263,0.4772727272727269,0.2049180327868852,0.2262773722627743,0.161290322580645,0.1249999999999997,0.4347826086956522,0.1818181818181812,Wed Oct 27 2021,Memphis Grizzlies,96,Portland Trail Blazers,116
0.6393442622950816,0.2408759124087588,0.5645161290322578,0.2638888888888885,0.4565217391304347,0.340909090909091,0.4672131147540985,0.8102189781021902,0.0322580645161294,0.4583333333333327,0.8695652173913044,0.5227272727272723,Wed Oct 27 2021,Indiana Pacers,100,Toronto Raptors,118
0.2295081967213111,0.8467153284671537,0.0,0.5694444444444444,0.6956521739130435,0.340909090909091,0.6475409836065565,0.4525547445255475,0.3225806451612901,0.0416666666666662,0.8043478260869564,0.7045454545454544,Thu Oct 28 2021,New York Knicks,104,Chicago Bulls,103
0.7786885245901638,0.3795620437956205,0.9677419354838706,0.4583333333333327,0.8260869565217394,0.8636363636363633,0.3524590163934423,0.9854014598540144,0.2419354838709676,0.1388888888888888,0.8695652173913044,0.5,Thu Oct 28 2021,San Antonio Spurs,99,Dallas Mavericks,104
0.9754098360655729,0.6058394160583938,0.6612903225806451,1.0,0.7173913043478263,0.4772727272727269,0.5983606557377046,0.927007299270073,0.8387096774193549,0.4861111111111109,0.3478260869565217,0.2045454545454542,Thu Oct 28 2021,Memphis Grizzlies,104,Golden State Warriors,101
0.8114754098360647,0.7737226277372268,0.0806451612903225,0.5972222222222215,0.5434782608695652,0.6818181818181821,0.4918032786885244,0.0,0.2741935483870971,0.0,0.0,0.2954545454545448,Thu Oct 28 2021,Utah Jazz,122,Houston Rockets,91
0.090163934426229,0.4160583941605841,0.2580645161290323,0.1388888888888888,0.5000000000000002,0.0,0.5081967213114755,0.7956204379562046,0.2903225806451612,0.0416666666666662,0.8695652173913044,0.5681818181818183,Thu Oct 28 2021,Detroit Pistons,102,Philadelphia 76ers,110
0.8360655737704918,0.4233576642335763,0.4354838709677422,0.2777777777777777,1.0,0.7272727272727273,0.4016393442622943,0.4525547445255475,0.5,0.1527777777777779,0.7391304347826089,0.7045454545454544,Thu Oct 28 2021,Atlanta Hawks,111,Washington Wizards,122
0.6393442622950816,0.2408759124087588,0.5645161290322578,0.2638888888888885,0.4565217391304347,0.340909090909091,0.7540983606557378,0.4452554744525553,0.5483870967741936,0.333333333333333,0.5217391304347827,0.340909090909091,Fri Oct 29 2021,Indiana Pacers,98,Brooklyn Nets,105
0.3524590163934423,0.9854014598540144,0.2419354838709676,0.1388888888888888,0.8695652173913044,0.5,0.7377049180327867,0.5693430656934304,0.9516129032258064,0.2916666666666667,0.4347826086956522,0.4318181818181816,Fri Oct 29 2021,Dallas Mavericks,75,Denver Nuggets,106
0.3360655737704912,0.9124087591240874,0.5322580645161289,0.3055555555555558,0.4565217391304347,1.0,0.6885245901639335,0.2262773722627743,0.3387096774193549,0.2777777777777777,0.4347826086956522,0.3863636363636363,Fri Oct 29 2021,Cleveland Cavaliers,101,Los Angeles Lakers,113
0.9508196721311468,0.2408759124087588,1.0,0.3611111111111111,0.6956521739130435,0.4545454545454547,0.5163934426229505,0.9197080291970808,0.5806451612903225,0.2361111111111114,0.4130434782608696,0.318181818181818,Fri Oct 29 2021,Charlotte Hornets,99,Miami Heat,114
0.5409836065573764,0.1751824817518251,0.2903225806451612,0.1249999999999997,0.5217391304347827,0.6818181818181821,0.4590163934426223,0.5766423357664237,0.5,0.4444444444444446,0.5217391304347827,0.5,Fri Oct 29 2021,Sacramento Kings,113,New Orleans Pelicans,109
0.3852459016393444,0.7153284671532842,0.3387096774193549,0.2777777777777777,0.6086956521739133,0.7499999999999996,0.2049180327868852,0.2262773722627743,0.161290322580645,0.1249999999999997,0.4347826086956522,0.1818181818181812,Fri Oct 29 2021,Los Angeles Clippers,92,Portland Trail Blazers,111
0.040983606557377,0.4379562043795619,0.2903225806451612,0.3194444444444439,0.4347826086956522,0.5,0.4672131147540985,0.8102189781021902,0.0322580645161294,0.4583333333333327,0.8695652173913044,0.5227272727272723,Fri Oct 29 2021,Orlando Magic,109,Toronto Raptors,110
0.8114754098360647,0.7737226277372268,0.0806451612903225,0.5972222222222215,0.5434782608695652,0.6818181818181821,0.6475409836065565,0.4525547445255475,0.3225806451612901,0.0416666666666662,0.8043478260869564,0.7045454545454544,Sat Oct 30 2021,Utah Jazz,99,Chicago Bulls,107
0.040983606557377,0.4379562043795619,0.2903225806451612,0.3194444444444439,0.4347826086956522,0.5,0.090163934426229,0.4160583941605841,0.2580645161290323,0.1388888888888888,0.5000000000000002,0.0,Sat Oct 30 2021,Orlando Magic,103,Detroit Pistons,110
0.0,0.4671532846715331,0.0483870967741936,0.5,0.5434782608695652,0.8181818181818179,0.5983606557377046,0.927007299270073,0.8387096774193549,0.4861111111111109,0.3478260869565217,0.2045454545454542,Sat Oct 30 2021,Oklahoma City Thunder,82,Golden State Warriors,103
0.4672131147540985,0.8102189781021902,0.0322580645161294,0.4583333333333327,0.8695652173913044,0.5227272727272723,0.6393442622950816,0.2408759124087588,0.5645161290322578,0.2638888888888885,0.4565217391304347,0.340909090909091,Sat Oct 30 2021,Toronto Raptors,97,Indiana Pacers,94
0.5163934426229505,0.9197080291970808,0.5806451612903225,0.2361111111111114,0.4130434782608696,0.318181818181818,0.9754098360655729,0.6058394160583938,0.6612903225806451,1.0,0.7173913043478263,0.4772727272727269,Sat Oct 30 2021,Miami Heat,129,Memphis Grizzlies,103
0.7786885245901638,0.3795620437956205,0.9677419354838706,0.4583333333333327,0.8260869565217394,0.8636363636363633,0.967213114754098,0.4452554744525553,0.3225806451612901,0.6527777777777779,0.6739130434782609,0.840909090909091,Sat Oct 30 2021,San Antonio Spurs,102,Milwaukee Bucks,93
0.7377049180327867,0.5693430656934304,0.9516129032258064,0.2916666666666667,0.4347826086956522,0.4318181818181816,1.0,0.3576642335766427,0.6129032258064514,0.3055555555555558,0.4782608695652173,0.0227272727272722,Sat Oct 30 2021,Denver Nuggets,93,Minnesota Timberwolves,91
0.2295081967213111,0.8467153284671537,0.0,0.5694444444444444,0.6956521739130435,0.340909090909091,0.4590163934426223,0.5766423357664237,0.5,0.4444444444444446,0.5217391304347827,0.5,Sat Oct 30 2021,New York Knicks,123,New Orleans Pelicans,117
0.8360655737704918,0.4233576642335763,0.4354838709677422,0.2777777777777777,1.0,0.7272727272727273,0.5081967213114755,0.7956204379562046,0.2903225806451612,0.0416666666666662,0.8695652173913044,0.5681818181818183,Sat Oct 30 2021,Atlanta Hawks,94,Philadelphia 76ers,122
0.3360655737704912,0.9124087591240874,0.5322580645161289,0.3055555555555558,0.4565217391304347,1.0,0.9098360655737698,0.7956204379562046,0.8870967741935479,0.4583333333333327,0.7826086956521738,0.4545454545454547,Sat Oct 30 2021,Cleveland Cavaliers,92,Phoenix Suns,101
0.6639344262295076,1.0,0.4677419354838711,0.5694444444444444,0.6304347826086958,0.7727272727272727,0.4016393442622943,0.4525547445255475,0.5,0.1527777777777779,0.7391304347826089,0.7045454545454544,Sat Oct 30 2021,Boston Celtics,112,Washington Wizards,115
0.090163934426229,0.4160583941605841,0.2580645161290323,0.1388888888888888,0.5000000000000002,0.0,0.7540983606557378,0.4452554744525553,0.5483870967741936,0.333333333333333,0.5217391304347827,0.340909090909091,Sun Oct 31 2021,Detroit Pistons,91,Brooklyn Nets,117
0.2049180327868852,0.2262773722627743,0.161290322580645,0.1249999999999997,0.4347826086956522,0.1818181818181812,0.9508196721311468,0.2408759124087588,1.0,0.3611111111111111,0.6956521739130435,0.4545454545454547,Sun Oct 31 2021,Portland Trail Blazers,113,Charlotte Hornets,125
0.5409836065573764,0.1751824817518251,0.2903225806451612,0.1249999999999997,0.5217391304347827,0.6818181818181821,0.3524590163934423,0.9854014598540144,0.2419354838709676,0.1388888888888888,0.8695652173913044,0.5,Sun Oct 31 2021,Sacramento Kings,99,Dallas Mavericks,105
0.4918032786885244,0.0,0.2741935483870971,0.0,0.0,0.2954545454545448,0.6885245901639335,0.2262773722627743,0.3387096774193549,0.2777777777777777,0.4347826086956522,0.3863636363636363,Sun Oct 31 2021,Houston Rockets,85,Los Angeles Lakers,95
0.8114754098360647,0.7737226277372268,0.0806451612903225,0.5972222222222215,0.5434782608695652,0.6818181818181821,0.967213114754098,0.4452554744525553,0.3225806451612901,0.6527777777777779,0.6739130434782609,0.840909090909091,Sun Oct 31 2021,Utah Jazz,107,Milwaukee Bucks,95
0.3360655737704912,0.9124087591240874,0.5322580645161289,0.3055555555555558,0.4565217391304347,1.0,0.9508196721311468,0.2408759124087588,1.0,0.3611111111111111,0.6956521739130435,0.4545454545454547,Mon Nov 1 2021,Cleveland Cavaliers,113,Charlotte Hornets,110
0.7786885245901638,0.3795620437956205,0.9677419354838706,0.4583333333333327,0.8260869565217394,0.8636363636363633,0.6393442622950816,0.2408759124087588,0.5645161290322578,0.2638888888888885,0.4565217391304347,0.340909090909091,Mon Nov 1 2021,San Antonio Spurs,118,Indiana Pacers,131
0.2049180327868852,0.2262773722627743,0.161290322580645,0.1249999999999997,0.4347826086956522,0.1818181818181812,0.5081967213114755,0.7956204379562046,0.2903225806451612,0.0416666666666662,0.8695652173913044,0.5681818181818183,Mon Nov 1 2021,Portland Trail Blazers,103,Philadelphia 76ers,113
0.4016393442622943,0.4525547445255475,0.5,0.1527777777777779,0.7391304347826089,0.7045454545454544,0.8360655737704918,0.4233576642335763,0.4354838709677422,0.2777777777777777,1.0,0.7272727272727273,Mon Nov 1 2021,Washington Wizards,111,Atlanta Hawks,118
0.6475409836065565,0.4525547445255475,0.3225806451612901,0.0416666666666662,0.8043478260869564,0.7045454545454544,0.6639344262295076,1.0,0.4677419354838711,0.5694444444444444,0.6304347826086958,0.7727272727272727,Mon Nov 1 2021,Chicago Bulls,128,Boston Celtics,114
0.4672131147540985,0.8102189781021902,0.0322580645161294,0.4583333333333327,0.8695652173913044,0.5227272727272723,0.2295081967213111,0.8467153284671537,0.0,0.5694444444444444,0.6956521739130435,0.340909090909091,Mon Nov 1 2021,Toronto Raptors,113,New York Knicks,104
0.7377049180327867,0.5693430656934304,0.9516129032258064,0.2916666666666667,0.4347826086956522,0.4318181818181816,0.9754098360655729,0.6058394160583938,0.6612903225806451,1.0,0.7173913043478263,0.4772727272727269,Mon Nov 1 2021,Denver Nuggets,97,Memphis Grizzlies,106
0.040983606557377,0.4379562043795619,0.2903225806451612,0.3194444444444439,0.4347826086956522,0.5,1.0,0.3576642335766427,0.6129032258064514,0.3055555555555558,0.4782608695652173,0.0227272727272722,Mon Nov 1 2021,Orlando Magic,115,Minnesota Timberwolves,97
